Country Name,Country Code,Series Name,Series Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Albania,ALB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,..,..,3.06666159864896,4.89321210624299,2.81772379080922,2.92548596657615,2.8159410758197,2.1031528051092,1.76789579262462,1.28264133419298,4.10877595525929,5.28543275433979,3.10482707446756,3.17270817814522,4.75017450889019,3.25976769159645,3.65485134325294,6.10897966213633,9.6820708554375,11.1706432450789,9.13813124439238,8.13533613546751,7.45135495532692,9.81628458243044,8.69303872198522,8.69053394301893,8.80509197849022,7.85544826704409,7.9463556997158,7.79792048386519,7.05509220945392,6.79614080368671,7.61975588479581,7.02616807743884
Albania,ALB,Population growth (annual %),SP.POP.GROW,2.29721417566909,2.3011538096943,2.20823525497527,2.21325217885547,2.07574189532527,1.98945701957156,2.04796386136191,2.00297430640894,2.11327178253342,2.12088533357751,2.10393661802013,2.05599460887143,1.93322081083734,1.99703995612751,1.88671052887888,2.68786198874035,1.79908559333186,-0.602809679480026,-0.606434726201759,-0.610165792730247,-0.613880506929603,-0.617703658436963,-0.62151139901728,-0.625430096900055,-0.629334392525913,-0.63335227398725,-0.637356833943492,-0.93847042771206,-0.299876697084691,-0.374149169291299,-0.417931377925999,-0.511790116421897,-0.630911244851673,-0.75571875541991,-0.767342959142321,-0.673894046451936,-0.49646196338738,-0.269017331764615,-0.165151040121679,-0.183211384606402,-0.207046999760594,-0.291205786840436,-0.159880412127734,-0.0919722937442495,-0.246732042281782,-0.426007367032238,-0.574206959244013,-0.926918061639398,-1.21579032012532,-1.14841763771287
Albania,ALB,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.0448913574219,40.4950408935547,..,..,42.7614898681641,..,..,39.8893203735352,..,..,43.4903411865234,45.2791481018066,43.7557601928711,45.9827041625977,48.1863632202148,46.9845199584961,46.3533401489258,49.8858070373535,50.7128944396973,..,..,..,..
Albania,ALB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.516,32.712,32.908,33.105,33.302,33.5,33.762,34.024,34.287,34.552,34.817,35.083,35.35,35.619,35.888,36.158,36.428,36.7,37.249,37.799,38.354,38.911,39.473,40.035,40.601,41.169,41.741,42.435,43.501,44.573,45.651,46.731,47.815,48.902,49.991,51.076,52.163,53.247,54.33,55.387,56.423,57.434,58.421,59.383,60.319,61.229,62.112,62.969,63.799,64.603
Algeria,DZA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11665.3014345701,11253.7300183405,11193.1507717718,10715.3223891707,10397.4079668809,10587.476429194,10828.9208660293,10765.5234557219,11144.9351626209,11341.8513128407,11608.9043061684,11793.77571419,12264.0925872284,12885.570264085,13277.2527892957,13804.6278150486,14001.7170531983,14202.6715894643,14311.0645503101,14225.0218267793,14633.29015029,14788.8562316717,14852.3699499688,14941.7608421024,15249.5704464291,15425.9405212783,15711.2173321171,15637.8385396206,15557.8164148109,15411.7232247586,14389.6702657175,14690.9162300571,14973.9662596337,15347.532423437
Algeria,DZA,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,576330017.089844,893880004.882813,530820007.324219,432119995.117188,544400024.414063,270529998.779297,477029998.779297,468850006.103516,405100006.103516,266190002.441406,393329986.572266,558349975.585938,387619995.117188,411079986.572266,311929992.675781,295950012.207031,499529998.779297,310779998.779297,517130004.882813,488209991.455078,441369995.117188,387890014.648438,404700012.207031,367230010.986328,632390014.648438,212740005.493164,336059997.558594,350190002.441406,306239990.234375,323529998.779297,382559997.558594,409440002.441406,271690002.441406,403190002.441406,309769989.013672,289829986.572266,205490005.493164,189639999.389648,152899993.896484,205179992.675781,157050003.051758,80559997.5585938,164979995.727539,195089996.337891,153720001.220703,189529998.779297,222000000,214449996.948242,232929992.675781,..
Algeria,DZA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,48.8965904234608,5.91402210987908,10.8405927239796,11.9270994216272,10.0851210706577,13.9878379189218,25.862038763111,14.3539994913206,1.93979420752319,6.80479588678415,8.43350556202354,4.97252640228353,2.40534325293611,8.84202042232309,9.06096347700635,16.0113735157279,30.2595985375201,53.7886041732582,21.9261145250847,13.6244246595528,29.0776473235512,28.5770375307282,24.0219040663613,7.00196304817172,-3.13108869741959,10.8563363102204,22.6780091898695,8.01436296032372,1.37285594173106,8.94246223948028,11.4465037893231,12.3615933413092,10.7811837490163,7.09551578776291,15.1178821648974,-7.37374817585696,15.5569181225381,16.9087083623518,8.00244653856141,0.892752993605541,1.45036466053507,-4.98674479503909,0.856688224295937,4.93800729455901,6.16467836467673,0.882992828155892,-4.71138391622451,15.9538980487654,22.8860752407762,-2.25825427168107
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.034,46.972,47.985,49.191,50.353,51.755,53.261,55.276,57.428,59.51,61.658,63.588,65.159,65.83,66.971,67.085,67.416,67.688,67.757,67.719,67.361,67.454,68.749,69.171,69.451,70.032,70.478,70.823,71.23,71.287,71.762,72.061,72.334,72.602,72.941,73.62,73.808,74.123,74.202,74.615,75.11,75.622,75.732,75.743,76.066,76.474,74.453,76.377,77.129,..
Algeria,DZA,Trade (% of GDP),NE.TRD.GNFS.ZS,74.2388192371426,76.6545354056848,70.1732568821597,72.3268842306998,65.7045688895452,64.0140492853508,64.6769231605018,65.4649936353318,59.9229312690034,53.7441173561114,53.1763836889134,50.3261206307911,36.026710569926,32.6845844686128,38.111587277742,47.1533197065802,48.3807136815584,52.7175867077307,49.1890842360411,44.9228133698634,48.5844377877809,55.1910052081435,53.7051478767794,52.2439115059386,45.0944505585079,50.9291093379713,62.8583436360347,54.5296491177208,56.5896052814114,57.7691353044878,61.3579975707176,66.8404602203906,65.9152919677621,67.5454733939763,71.0284922505261,64.2847547238993,63.4912159928425,62.2200899610479,60.7576393340605,59.151008157244,56.9235419669867,53.2046225904145,49.7609327925216,49.8208161712587,52.4361676779223,46.5068426081672,40.3897565625388,47.2709030076405,51.8412067931037,46.1958938741572
Algeria,DZA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.7800780046477,14.3567404666366,13.7429086264188,14.7080818802228,15.3971601093979,15.0642815897623,15.2000000162462,15.0992682724718,16.1849716595944,16.2173732771297,16.0313902477679,16.7181584306133,18.9983304224347,19.4315721200527,20.1144484587383,18.0014175378966,16.0669306193343,14.7187690708191,16.0179356226305,17.3241859122684,17.8746231496666,16.7637898364963,15.7743188040564,16.5383785645998,17.7919085156143,16.7872347521677,13.5839456347184,15.1061980679688,15.8283010861494,15.1191333175551,13.9668642251548,12.4253615606667,11.9514452302174,12.3881656291708,13.7657607144016,16.3715688126633,16.9633056770368,20.1129065782839,19.7502925593678,18.535080427414,18.9932826125176,20.5244656437501,20.0218426111777,18.8290421977276,17.4037117605062,18.2610260787535,19.8031597171656,18.2527052117816,16.3740781118071,16.9289575215764
Algeria,DZA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.710094466762,0.76488458554706,1.05481418440748,0.850904441344883,0.512629546672626,0.0772852622732484,0.823384606478612,0.0297805617367184,-0.118497122563468,0.000855798032941821,0.00149476829372071,0.000686577373656382,0.00834724568021464,0.00556070476041658,0.022031473854886,0.0217339935476365,0.000539762481887008,0.0254588521088462,0.0624959203874085,2.00217899331626E-06,2.35055318981288E-06,2.39438994406772E-06,0.575183341190148,0.539669753188526,1.25882531840803,0.599498299671608,0.511220957154505,1.87349238167778,1.73118897497205,0.868036712018978,0.962586875552012,1.07990333031144,1.49572335207527,1.1838181536619,1.46277344571787,1.82742164668261,1.29390467487818,1.17767329101171,0.660551953898795,0.736559065111634,0.628688968391006,-0.286832290676438,0.906300705997461,0.647902696344899,0.753576088552131,0.713947308015691,0.693816014772842,0.466642750804028,0.106407629127474,0.506785829783857
Algeria,DZA,Population growth (annual %),SP.POP.GROW,2.45257536458332,3.69939562776839,4.81594373956117,3.76843461238997,2.86760142486727,2.98537020862928,3.10213696205313,3.21354609915972,3.2974527326651,3.35320501916948,3.38194161321637,3.39768753510501,3.33093272372226,3.02828554053134,2.74710605415951,2.63176506303593,2.4940676377263,2.3846528039865,2.32375186283265,2.24036926865414,2.10774651269655,1.91804419938335,1.76331956063309,1.68115971162844,1.51057323725397,1.39842912410864,1.40229085828763,1.37593080261361,1.34886695233422,1.35423891111813,1.40727321515229,1.36408196251206,1.44113729642515,1.62790867702938,1.70897167476718,1.79590393152832,1.85870199052442,1.89839428094337,1.94310213435967,1.9667158178046,1.97904881035906,1.99994605069585,1.99343168879913,1.95700247075081,1.9033254281097,1.83944488568624,1.73245672803153,1.65770320084269,1.62833925417918,1.55401932380535
Algeria,DZA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.1528606414795,..,25.4165191650391,..,..,13.9760103225708,..,..,..,..,..,..,..,24.1083202362061,..,..,..,..
Algeria,DZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.163,40.33,40.497,40.928,41.794,42.665,43.542,44.42,45.303,46.189,47.079,47.968,48.86,49.722,50.511,51.298,52.085,52.871,53.657,54.439,55.219,55.997,56.774,57.544,58.313,59.118,59.919,60.712,61.501,62.284,63.061,63.83,64.593,65.348,66.097,66.826,67.54,68.236,68.915,69.576,70.221,70.848,71.459,72.052,72.629,73.189,73.733,74.261,74.772,75.268
American Samoa,ASM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.36505293715847,-3.25907462221531,-1.36558343263874,2.81367521367521,3.16061220726536,11.0593351972663,25.776397515528,-15.3648895532304,-0.52356020942409,17.3684210526316,2.24358974358974,-0.962160294226521,1.4697327650683,1.40582171236608,-1.94089005769675,1.69536107125778,1.74828930007058,6.72878072142282,4.8425556863277,14.1527648578811,..
American Samoa,ASM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,210.9375,207.442748091603,202.357563850688,223.2,229.817444219067,218.146718146718,249.821428571429,161.333333333333,157.940663176265,157.543859649123,176.40625,173.824451410658,174.805598755832,162.407132243685,159.165424739195,161.437908496732,171.830985915493,156.568778979907,154.368932038835,136.8,124.684270952928,..
American Samoa,ASM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,1.67884237137463,1.91522453936233,2.09139141274887,2.02583385934372,1.96651796978601,1.9441949642615,2.59058703358443,3.50472795584717,3.76848671275937,3.79507970941408,3.82674891415651,3.84212949822633,3.85290720399011,3.85710945946539,3.86891020358364,3.86747163673184,3.25193894169625,2.42548818245314,2.19247704168662,2.1649800672888,2.15353086725101,2.10625731450315,2.03712292866293,1.95867378307471,1.82745478381229,1.73564082713864,1.09822902395737,0.16129866050102,-0.252358482783624,-0.406483620024703,-0.545139668053888,-0.647634575615904,-0.730998688583939,-0.801982747478947,-0.876432921866332,-0.943767847051186,-0.938173192497606,-0.987558296772346,-1.1462982343373,-1.30478202241628,-1.47894571116667,-1.63927018758043,-1.80723076890422,-1.97181874740715,-2.12293567392473,-2.30413869890523,-2.4212497099907,-2.53017092647207,-1.70649548061895,-0.814183458237158
American Samoa,ASM,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,36.0716094970703,..,..,..,..,..,42.0999984741211,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.967,72.354,72.739,73.12,73.497,73.871,74.33,75.043,75.743,76.429,77.103,77.762,78.408,79.04,79.659,80.263,80.948,81.886,82.789,83.654,84.485,85.28,86.043,86.771,87.467,88.131,88.587,88.491,88.394,88.297,88.198,88.1,88,87.9,87.799,87.697,87.594,87.502,87.42,87.348,87.288,87.238,87.198,87.17,87.153,87.147,87.153,87.169,87.196,87.235
Andorra,AND,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49128.7343016069,48684.6034425175,47550.9273491918,45570.416914546,45218.6139908682,45069.2191430982,46268.5362726215,50046.6156917428,51246.193025818,52965.7372253224,54467.8738908304,57394.1783841602,57438.2010720728,59848.7888006167,62172.3484679313,63153.4531317932,65864.391797578,68644.1163997982,66629.149344497,64978.0543227723,65772.5330024323,66654.472880346,62940.9818652409,60406.9609197114,61700.2370940327,62476.0657551217,64084.5149342309,63176.707140374,63174.2620150843,63324.8041142748,55260.3411948963,58829.8500720505,63818.309268851,64526.5560970389
Andorra,AND,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,15.9452012982009,16.7817954074984,16.4898572156615,23.3830925565265,20.6310414051034,16.9316890728162,13.3548138415481,12.3511732151061,13.5823498320276,11.8842352506624,10.8647343748366,8.59546375990811,10.8788152586437,5.94419880985619,5.93612498887575,6.89620714121754,7.32624365834135,6.93514836160884,6.71076896051142,4.53723214675858,3.87985832158631,4.93312104936552,0.797177729321263,2.22816030666122,1.49955384331271,2.73197952535102,28.7415528975991,3.08053517916559,3.23953176987777,3.17748421556476,3.04242399802695,3.39610212995052,3.45718408670396,3.21122734131436,2.27433831984322,0.132136132405464,0.374313758110119,0.196764152031051,0.174556905779482,0.448492200194735,-0.0840193165570753,0.660588959137868,0.347795381575793,1.13650934319639,1.01247848005298,1.37475350829189,1.11378607410401,2.55955652556359,4.23599022878203,5.85990550303667
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
